,Unnamed: 0,Id,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality,Rank Prestige,Load Centrality,score
17174,17174,1.56e-05,0.003445449,2.78e-07,2.83e-34,0.003429435,2.88e-18,3.29e-08,0.043289439,0.000477857,2.78e-07,0.003474395,0.012448133,2.9e-07,0.098096744
17175,17175,0.020685602,0.000861172,0.0,1.75e-05,0.401624153,2.88e-18,2.14e-17,0.076459907,0.00039731,0.0,0.384995378,0.008298755,0.0,0.0
17177,17177,0.969000705,0.006029443,0.001150624,3.48e-35,0.00176371,6.71e-07,4.98e-05,0.00646497,0.000405672,0.001150624,0.001845773,0.01659751,0.001173459,0.006538528
17179,17179,0.989683684,0.003445449,0.002463889,2.73e-34,0.002630529,0.000373413,3.32e-06,0.02161886,0.000446143,0.002463889,0.002768659,0.012448133,0.002511114,0.091556895
17190,17190,0.02050046,0.030146586,5.22e-05,0.003679663,0.609285547,0.002510634,0.001574085,0.005223696,0.032473431,5.22e-05,0.593265844,0.019363762,6.12e-05,0.019620208
17194,17194,0.011117624,0.006029443,1.79e-07,4.72e-08,0.292370634,4.87e-06,2.54e-06,0.043754917,0.000820049,1.79e-07,0.28543905,0.011065007,1.8e-07,0.013080526
17207,17207,0.99908014,0.004306795,4.53e-05,1.43e-08,0.278465926,1.79e-07,9.56e-05,0.019756948,0.001019821,4.53e-05,0.292634946,0.013831259,5.52e-05,0.0
17226,17226,0.979496614,0.003445449,0.0,4.79e-35,0.00233416,2.88e-18,1.69e-05,0.042099884,0.000534459,0.0,0.002442934,0.015214385,0.0,0.163493741
17233,17233,0.979808279,0.005168119,2.79e-05,1.86e-20,0.041407846,9.97e-09,2.46e-06,0.037496826,0.000803266,2.79e-05,0.04206713,0.01659751,2.83e-05,0.006538528
17249,17249,0.999089019,0.002584125,0.0,2.05e-24,0.008978407,2.88e-18,3.62e-05,0.012516182,0.000464326,0.0,0.009682433,0.013831259,0.0,0.0
17250,17250,0.021309436,0.004306795,0.0,0.004827121,0.527843332,2.88e-18,0.003780713,0.005740893,0.016277809,0.0,0.520061581,0.013831259,0.0,0.130795163
17280,17280,0.99948483,0.003445449,3.41e-06,2.6200000000000003e-27,0.009476073,3.45e-06,0.000134143,0.009464716,0.000367151,3.41e-06,0.009521498,0.012448133,3.47e-06,0.006538528
17285,17285,0.030288388,0.007752092,1.62e-06,0.003386539,0.625330375,0.000256721,0.000657989,0.064544191,0.014566357,1.62e-06,0.60671278,0.027662517,1.81e-06,0.039239422
17315,17315,0.01100331,0.006029443,5.15e-05,0.000655408,0.50376431,1.68e-05,0.000370801,0.073494296,0.00859943,5.15e-05,0.5287858,0.020746888,5.2e-05,0.052318794
17324,17324,0.020286966,0.00947474,0.0,0.00041678,0.461138882,2.88e-18,0.001483203,0.060623833,0.005664657,0.0,0.472906564,0.030428769,0.0,0.006538528
17338,17338,0.99906662,0.005168119,2.84e-07,3.54e-36,0.001028831,1.41e-06,3.21e-08,0.003103186,0.000212399,2.84e-07,0.000977174,0.002766252,2.9e-07,0.0
17339,17339,0.999782874,0.006029443,0.000420685,1.54e-07,0.311953556,1.1e-08,2.06e-07,0.011326627,0.000605186,0.000420685,0.297304813,0.008298755,0.000428568,0.039239422
17342,17342,0.999074288,0.000861172,2.94e-07,3.29e-36,0.000578614,2.91e-07,2.14e-17,0.013240258,0.00010668,2.94e-07,0.000597162,0.004149378,3e-07,0.006538528
17343,17343,0.999877009,0.006890768,2e-05,2.08e-30,0.006620557,2.89e-06,4e-07,0.00636153,0.000314265,2e-05,0.006570718,0.008298755,2.18e-05,0.019620208
17350,17350,0.999882962,0.003445449,3.18e-07,3.0399999999999997e-34,0.001736152,1.54e-08,1.19e-07,0.003775542,0.000341482,3.18e-07,0.001791485,0.005532503,3.24e-07,0.03269974
17351,17351,0.021215705,0.001722801,0.0,9.54e-09,0.271840051,2.88e-18,6.4e-08,0.040082814,0.000360085,0.0,0.251789727,0.009681881,0.0,0.019620208
17358,17358,0.999483922,0.001722801,0.0,0.0,0.0,8.2e-09,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.209271532
17376,17376,0.010818471,0.013781383,2.04e-05,0.007175126,0.5466405,0.001711474,0.001854003,0.00868892,0.033699321,2.04e-05,0.575790604,0.029045643,2.46e-05,0.222350896
17381,17381,0.020705983,0.006029443,0.0,1.19e-28,0.010779103,2.88e-18,2.03e-06,0.096059109,0.001067673,0.0,0.011831557,0.024896266,0.0,0.0
17391,17391,0.928543409,0.03703718,0.0,0.0,0.0,2.53e-06,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.235430428
17432,17432,0.021298338,0.035314531,0.000114061,0.217089695,0.803824503,0.002949111,0.007452367,0.058736579,0.394869766,0.000114061,0.784586641,0.085753804,0.000116836,0.117715791
17435,17435,0.989080332,0.004306795,0.001139356,1.32e-35,0.002411318,8.63e-05,5.23e-08,0.02151542,0.000522832,0.001139356,0.002388647,0.01659751,0.001164531,0.006538528
17450,17450,0.949547032,0.006029443,0.001100543,7.85e-37,0.002100533,4.84e-06,4.91e-06,0.013447137,0.000509372,0.001100543,0.001954347,0.01659751,0.001127541,0.006538528
17459,17459,0.999682786,0.005168119,1.28e-06,3.8e-35,0.001112048,7.99e-05,2.04e-06,0.000827516,0.000127922,1.28e-06,0.001112892,0.001383126,1.29e-06,0.039239422
17469,17469,0.949020461,0.024117295,0.000270441,2.47e-38,0.000771485,0.008486084,3.89e-05,0.006671849,0.000192215,0.000270441,0.000651449,0.006915629,0.000278059,0.326986169
17474,17474,0.010801621,0.006029443,0.0,4.92e-08,0.299569414,2.88e-18,0.0001,0.037858864,0.001559893,0.0,0.308205642,0.02351314,0.0,0.019620208
17492,17492,0.010811307,0.000861172,0.0,3.45e-05,0.422239735,2.88e-18,8.83e-05,0.084322862,0.001489361,0.0,0.426165838,0.005532503,0.0,0.013080526
17497,17497,0.998970265,0.001722801,3.76e-05,6.93e-29,0.007861205,3.73e-07,4.33e-05,0.010395672,0.000315504,3.76e-05,0.007823594,0.005532503,3.86e-05,0.058858476
17499,17499,0.99997629,0.0,0.0,1.92e-30,0.006848154,2.88e-18,6.51e-05,0.000465478,0.000173393,0.0,0.006498205,0.002766252,0.0,0.117715791
17502,17502,0.989902626,0.006029443,6.16e-07,3.26e-31,0.007240121,3.42e-06,6.4e-06,0.015567648,0.001056258,6.16e-07,0.007111653,0.020746888,5.99e-07,0.071937841
17503,17503,0.011111873,0.006029443,0.000421937,2.48e-08,0.301125904,1.99e-06,0.000105787,0.035686634,0.001022286,0.000421937,0.311454207,0.015214385,0.000431119,0.039239422
17525,17525,0.969416191,0.008613416,2.55e-05,2.58e-29,0.007612499,8.91e-07,5.96e-06,0.040651731,0.000848434,2.55e-05,0.0095193,0.022130014,2.6e-05,0.071937841
17527,17527,0.999787011,0.003445449,1.22e-06,3e-34,0.001562539,2.44e-08,1.52e-07,0.005792613,0.000311691,1.22e-06,0.001710054,0.008298755,1.26e-06,0.013080526
17530,17530,0.999786304,0.002584125,4.07e-06,7.63e-29,0.009012822,5.52e-05,4.73e-05,0.009050958,0.000288862,4.07e-06,0.008844585,0.006915629,4.12e-06,0.091556895
17531,17531,0.999471007,0.002584125,9.52e-06,7.440000000000001e-29,0.006601737,0.000372705,6.62e-08,0.011533506,0.00027706,9.52e-06,0.007380258,0.006915629,9.69e-06,0.235430428
17540,17540,0.020189804,0.005168119,0.0,7.95e-08,0.301729542,2.88e-18,9.27e-06,0.042461923,0.001457678,0.0,0.308056991,0.015214385,0.0,0.03269974
17550,17550,0.999872771,0.002584125,7.86e-08,1.23e-38,0.000385742,1.33e-05,1.76e-08,0.000362038,9.61e-05,7.86e-08,0.000325725,0.004149378,8.01e-08,0.483938906
17563,17563,0.020490471,0.004306795,2.03e-06,5.55e-26,0.019339126,1.61e-07,7.09e-08,0.053166361,0.000834006,2.03e-06,0.019957609,0.013831259,1.9e-06,0.20273185
17577,17577,0.999283746,0.003445449,0.000542133,2.65e-37,0.00086792,1.37e-06,8.43e-08,0.004603059,0.00020183,0.000542133,0.000814311,0.002766252,0.000552291,0.039239422
17578,17578,0.001118825,0.004306795,0.003456869,1.62e-26,0.010164058,0.000130836,3.61e-07,0.020791343,0.000510333,0.003456869,0.01033749,0.011065007,0.003528184,0.03269974
17604,17604,0.999173771,0.006029443,2.8e-05,1.09e-22,0.042612843,0.000186706,0.00024611,0.023325612,0.000905649,2.8e-05,0.042412423,0.012448133,2.82e-05,0.183112795
17610,17610,0.020501166,0.004306795,0.0,4.21e-09,0.26775124,2.88e-18,7.38e-07,0.037962304,0.001012329,0.0,0.279319633,0.019363762,0.0,0.156953892
17612,17612,0.999478978,0.000861172,0.0,3.86e-26,0.011992039,2.88e-18,4.8e-07,0.003982421,0.000299418,0.0,0.0121078,0.005532503,0.0,0.006538528
17625,17625,0.999971548,0.003445449,0.0,7.88e-25,0.011318295,2.88e-18,0.000109059,0.005689174,0.000625285,0.0,0.011121167,0.015214385,0.0,0.045779104
17642,17642,0.999782672,0.001722801,0.0,2.57e-18,0.035036327,2.88e-18,3.96e-06,0.006620129,0.000398536,0.0,0.03433522,0.005532503,0.0,0.137334845
17658,17658,0.030281427,0.005168119,0.0,0.016209282,0.658268896,2.88e-18,0.000139959,0.049114118,0.024560708,0.0,0.626273458,0.01659751,0.0,0.03269974
17673,17673,0.020987682,0.004306795,0.0,6.64e-05,0.411392163,2.88e-18,5.31e-05,0.040134533,0.001676194,0.0,0.411026585,0.017980636,0.0,0.268128846
17693,17693,0.978888116,0.006029443,0.0014733,5.809999999999999e-34,0.002411318,0.001082048,3.12e-05,0.014740131,0.000567541,0.0014733,0.002388647,0.013831259,0.001504196,0.03269974
17696,17696,0.999992433,0.004306795,2.55e-07,7.37e-33,0.003283505,1.7e-09,4.14e-07,0.025239243,0.000600114,2.55e-07,0.003528683,0.015214385,2.6e-07,0.372764119
17700,17700,0.020197068,0.003445449,0.0,1.75e-05,0.410312951,2.88e-18,6.65e-05,0.091623623,0.001121874,0.0,0.408270272,0.012448133,0.0,0.006538528
17702,17702,0.000626155,0.000861172,0.0,8.489999999999999e-23,0.010994261,2.88e-18,1.48e-06,0.043392878,0.000370983,0.0,0.011161237,0.004149378,0.0,0.098096744
17725,17725,0.989596914,0.004306795,0.0,6.29e-18,0.039564592,9.12e-06,6.76e-05,0.053603393,0.000723855,0.0,0.039087695,0.017980636,0.0,0.006538528
17726,17726,0.999893051,0.005168119,3.29e-07,9.73e-18,0.043573137,2.98e-06,4.65e-05,0.012361023,0.000915651,3.29e-07,0.044772044,0.019363762,3.35e-07,0.215811214
17734,17734,0.02079356,0.004306795,0.0,0.000320001,0.472023479,2.88e-18,6.29e-05,0.04303084,0.002972959,0.0,0.482216947,0.017980636,0.0,0.274668529
17736,17736,0.979791934,0.004306795,0.0,1.09e-17,0.043843351,2.88e-18,4.98e-05,0.035996953,0.000933453,0.0,0.043406541,0.012448133,0.0,0.045779104
17756,17756,0.989905855,0.000861172,0.0,0.0,0.0,3.72e-09,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.170033431
17758,17758,0.999367893,0.0,0.0,0.0,0.0,2.02e-12,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.006538528
17759,17759,0.999475346,0.002584125,6.06e-06,3.8299999999999997e-28,0.011653559,3.06e-07,5.82e-07,0.006051212,0.000467772,6.06e-06,0.011535303,0.009681881,6.19e-06,0.111176109
17760,17760,0.99999778,0.005168119,4.28e-06,8.300000000000001e-26,0.022098723,2.42e-08,4.11e-06,0.030514658,0.000967748,4.28e-06,0.023716697,0.015214385,4.3e-06,0.294287583
17763,17763,0.999672394,0.003445449,5.9e-08,2.61e-25,0.006811275,1.4e-09,9.6e-11,0.006723569,0.000216483,5.9e-08,0.006605358,0.005532503,6.01e-08,0.039239422
17768,17768,0.02121066,0.001722801,0.0,0.001594754,0.565820691,2.88e-18,0.003217241,0.004499619,0.015861825,0.0,0.576929227,0.006915629,0.0,0.170033431
17775,17775,0.999681676,0.001722801,1.15e-08,2.22e-08,0.280385832,0.000217117,8.51e-05,0.002741147,0.000575697,1.15e-08,0.28952245,0.008298755,8.34e-09,0.052318794
17780,17780,0.998863417,0.002584125,1.1e-08,2.53e-37,0.000514323,0.00326736,0.00025956,0.000620637,0.000105719,1.1e-08,0.000488587,0.004149378,7.5e-09,0.117715791
17789,17789,0.01071576,0.003445449,0.0,1.44e-22,0.016800941,2.88e-18,0.000219209,0.07426854,0.000723893,0.0,0.018276246,0.011065007,0.0,0.052318794
17792,17792,0.999996166,0.000861172,1.97e-08,1.23e-38,0.000385742,2.88e-18,9.89e-09,0.001241274,9.61e-05,1.97e-08,0.000325725,0.002766252,2e-08,0.0
17798,17798,0.000918952,0.006029443,0.0,6.89e-09,0.268012191,2.88e-18,1.35e-05,0.054756227,0.001570282,0.0,0.258874057,0.019363762,0.0,0.098096744
17803,17803,0.989580771,0.004306795,0.001140608,7.21e-26,0.005450023,3.07e-05,1.45e-07,0.006620129,0.000322325,0.001140608,0.005529562,0.005532503,0.00116198,0.085017213
17806,17806,0.969219647,0.003445449,0.005190054,6.03e-25,0.017301607,3.42e-07,0.000243565,0.021825739,0.000904275,0.005190054,0.017511185,0.009681881,0.005352582,0.098096744
17808,17808,0.020799815,0.002584125,0.0,3.22e-07,0.307678712,2.88e-18,0.000218845,0.035686634,0.001350792,0.0,0.307252902,0.012448133,0.0,0.078477523
17809,17809,0.010718383,0.011197389,0.008422194,0.00697482,0.582449918,0.000487982,0.005053068,0.061867694,0.031071774,0.008422194,0.590431382,0.031811895,0.008556981,0.0
17816,17816,0.010811812,0.002584125,0.0,1.1900000000000001e-29,0.00487631,2.88e-18,1.51e-06,0.037703705,0.000519999,0.0,0.005086732,0.011065007,0.0,0.24197011
17825,17825,0.999872973,0.002584125,1.38e-06,3.8300000000000003e-35,0.001753686,2.87e-18,2.15e-17,0.038065743,0.000329745,1.38e-06,0.001872916,0.009681881,1.42e-06,0.045779104
17827,17827,0.010191105,0.004306795,2.1e-06,3.01e-34,0.001975819,3.4e-07,2.09e-17,0.053647355,0.000436632,2.1e-06,0.002318073,0.011065007,2.16e-06,0.0
17833,17833,0.999777426,0.001722801,1.11e-06,3.8000000000000004e-36,0.001262654,2.88e-18,2.13e-17,0.026015039,0.000222007,1.11e-06,0.001248611,0.006915629,1.14e-06,0.0
17836,17836,0.000819873,0.010336064,0.000463255,0.007576388,0.520340351,0.000933531,0.00271557,0.004137581,0.02800462,0.000463255,0.539807535,0.013831259,0.000432394,0.013080526
17837,17837,0.00101339,0.014642707,0.000572182,0.008375512,0.524717796,0.001541741,0.002879158,0.007913123,0.032192667,0.000572182,0.552318032,0.024896266,0.000605862,0.104636426
17838,17838,0.010803841,0.006029443,0.0,0.008034701,0.490426576,2.88e-18,0.00229024,0.00434446,0.025948151,0.0,0.515162844,0.022130014,0.0,1.164067665
17839,17839,0.010806666,0.004306795,5.92e-06,0.005051195,0.489804849,6.91e-05,0.00133052,0.016446884,0.013674536,5.92e-06,0.506999983,0.015214385,6.38e-06,0.124255473
17842,17842,0.020600951,0.026701268,8.74e-05,0.006794485,0.681559981,0.007268037,0.004762244,0.002689427,0.029865274,8.74e-05,0.668465721,0.01659751,0.000123979,0.745526917
17854,17854,0.978990828,0.003445449,9.1e-06,1.1900000000000001e-32,0.002743544,5.86e-06,5.63e-05,0.037238227,0.000436916,9.1e-06,0.002768659,0.008298755,9.26e-06,0.111176109
17855,17855,0.020797595,0.012920059,0.000205334,0.008649077,0.645658062,0.000756726,0.002737382,0.018877712,0.102921429,0.000205334,0.668109398,0.033195021,0.000202804,0.045779104
17856,17856,0.010305823,0.00947474,1.01e-05,0.003377845,0.559655028,0.000424332,0.005634716,0.036152112,0.048642753,1.01e-05,0.615553116,0.031811895,1.03e-05,0.006538528
17858,17858,0.02040249,0.005168119,0.0,0.000970535,0.547881616,2.88e-18,0.005416598,0.00853376,0.020450324,0.0,0.589044174,0.01659751,0.0,0.490478589
17859,17859,0.020810914,0.010336064,6.29e-05,0.001571155,0.621973452,0.000855737,0.005489304,0.032893767,0.018756069,6.29e-05,0.631554899,0.02351314,6.72e-05,0.0
17863,17863,0.021011392,0.006029443,2.05e-05,0.029717388,0.75841722,0.001265925,0.001646791,0.007137327,0.062421472,2.05e-05,0.722499916,0.020746888,2.37e-05,0.660510858
17869,17869,0.020684795,0.008613416,0.000356831,0.001825952,0.555386458,5.77e-05,0.001283261,0.023429051,0.019094157,0.000356831,0.56420979,0.019363762,0.000325252,0.143874527
17874,17874,0.021207734,0.014642707,1.26e-05,0.04180891,0.751527072,0.000391093,0.011414845,0.043341159,0.101142362,1.26e-05,0.716452223,0.041493776,1.62e-05,0.006538528
17879,17879,0.999275775,0.001722801,0.000485791,9.86e-37,0.001388926,5.18e-07,1.53e-07,0.008120002,0.00023066,0.000485791,0.001302898,0.006915629,0.000491067,0.111176109
17881,17881,0.020799916,0.003445449,1.36e-05,0.00576017,0.519645947,6.55e-06,0.001566815,0.003154905,0.017627065,1.36e-05,0.538985241,0.009681881,1.58e-05,0.006538528
17890,17890,0.998868967,0.0,0.0,0.0,0.0,2.24e-05,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.03269974
17897,17897,0.999273253,0.002584125,2.62e-08,1.73e-33,0.002659635,6.29e-13,7.49e-11,0.017481279,0.000364654,2.62e-08,0.002768659,0.005532503,2.67e-08,0.006538528
17899,17899,0.99906995,0.000861172,1.97e-08,4.94e-37,0.000694531,4.82e-13,2.89e-11,0.001551593,0.000115327,1.97e-08,0.000651449,0.002766252,2e-08,0.006538528
17900,17900,0.999670376,0.000861172,0.0,5.07e-37,0.001028831,2.88e-18,3.28e-11,0.004706498,0.000211437,0.0,0.000977174,0.004149378,0.0,0.163493741
17907,17907,0.000108059,0.041343822,0.0,0.0,0.0,0.005212217,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.006538528
17908,17908,0.021304391,0.006890768,0.0,0.007167242,0.535687968,2.88e-18,0.000388977,0.098299092,0.016065358,0.0,0.542309842,0.024896266,0.0,0.026159891
17916,17916,0.989092742,0.004306795,5.48e-06,3.0999999999999997e-24,0.024323112,1.52e-05,2.89e-07,0.059399109,0.000903197,5.48e-06,0.026569313,0.012448133,5.7e-06,0.065398159
17917,17917,0.011200762,0.018949328,0.00382274,0.006416903,0.575307022,0.000848665,0.006216364,0.033514404,0.090150581,0.00382274,0.623920345,0.047026279,0.003729624,0.0
17924,17924,0.021111177,0.006029443,0.0,2.72e-06,0.356128938,2.88e-18,0.000150138,0.109027839,0.001564339,0.0,0.374061248,0.019363762,0.0,0.019620208
17928,17928,0.021204909,0.014642707,2.89e-05,0.005325386,0.586501178,1.61e-05,0.001595897,0.081659811,0.068195971,2.89e-05,0.616511303,0.045643154,3.12e-05,0.071937841
17930,17930,0.949426159,0.006029443,2.35e-07,9.060000000000001e-35,0.003774246,4.65e-09,8.25e-05,0.03878982,0.000826721,2.35e-07,0.00358297,0.013831259,2.4e-07,0.006538528
17931,17931,0.979302593,0.005168119,1.74e-06,4.95e-32,0.006620917,4.31e-07,5.6e-05,0.065702714,0.000877271,1.74e-06,0.007000752,0.015214385,1.77e-06,0.117715791
17933,17933,0.999578965,0.000861172,0.0,3.32e-36,0.000881558,2.88e-18,2.26e-05,0.001292994,0.000202791,0.0,0.000922886,0.008298755,0.0,0.058858476
17943,17943,0.999987993,0.001722801,0.000150245,3.8e-35,0.001157432,7.57e-05,2.96e-06,0.002741147,0.000224026,0.000150245,0.001194323,0.002766252,0.000149233,0.006538528
17945,17945,0.999979821,0.002584125,0.0,1.14e-34,0.003279395,2.88e-18,4.11e-06,0.020377585,0.00047987,0.0,0.003202958,0.009681881,0.0,0.03269974
17946,17946,0.999267906,0.001722801,0.0,1.69e-15,0.0739954,2.88e-18,0.000563472,0.003516944,0.000456815,0.0,0.069814729,0.012448133,0.0,5.558746008
17949,17949,0.020886383,0.00947474,1.89e-06,0.000642287,0.506483755,4.09e-05,0.00084339,0.174833993,0.01382932,1.89e-06,0.522139218,0.037344398,2.32e-06,0.03269974
17955,17955,0.968997678,0.012920059,0.002241,1.71e-28,0.00819873,0.000297033,4.11e-05,0.026790835,0.000533982,0.002241,0.008741439,0.012448133,0.002273182,0.098096744
17956,17956,0.99937778,0.007752092,6e-05,6.19e-28,0.015808268,0.000449792,4.04e-05,0.03444536,0.000823534,6e-05,0.015733272,0.020746888,6.11e-05,0.052318794
17961,17961,0.998867857,0.0,0.0,3.9299999999999995e-24,0.014952485,2.88e-18,2.72e-15,0.001810192,0.000107293,0.0,0.013733798,0.004149378,0.0,0.091556895
17962,17962,0.999178008,0.001722801,0.0,2.4299999999999998e-23,0.016383716,2.88e-18,2.83e-15,0.022032618,0.000355917,0.0,0.016199611,0.006915629,0.0,0.03269974
17963,17963,0.999981738,0.000861172,0.0,3.9299999999999995e-24,0.015337623,2.88e-18,3.42e-12,0.004861657,0.000223678,0.0,0.014575253,0.005532503,0.0,0.065398159
17964,17964,0.999180934,0.004306795,3.77e-06,5.2e-24,0.00807012,1.89e-17,3.85e-05,0.011481787,0.000425417,3.77e-06,0.008204511,0.011065007,3.62e-06,0.117715791
17974,17974,0.999177504,0.003445449,3.61e-08,2.78e-37,0.001157432,7.36e-07,8.83e-06,0.004189301,0.000297934,3.61e-08,0.000977174,0.005532503,3.67e-08,0.006538528
17981,17981,0.969413265,0.004306795,0.002533878,5.2299999999999995e-23,0.010617296,9.97e-06,5.02e-05,0.037548545,0.00070311,0.002533878,0.011345297,0.015214385,0.002576649,0.071937841
18006,18006,0.00093671,0.008613416,0.002562374,2.25e-06,0.36210472,1.93e-07,6.98e-06,0.03020434,0.000962961,0.002562374,0.357133311,0.015214385,0.002716418,0.03269974
18026,18026,0.010316417,0.002584125,0.0,1.45e-09,0.255894309,2.88e-18,3.96e-08,0.038220902,0.000611051,0.0,0.246109113,0.015214385,0.0,0.0
18029,18029,0.959016939,0.012058713,1.99e-07,1.34e-31,0.0071612,1.45e-07,2.31e-05,0.03878982,0.001819996,1.99e-07,0.00824626,0.031811895,2.03e-07,0.117715791
18030,18030,0.969317717,0.007752092,3.09e-06,2.6099999999999997e-34,0.004536398,1.78e-06,2.88e-07,0.038117463,0.000691127,3.09e-06,0.00470672,0.017980636,3.15e-06,0.045779104
18036,18036,0.020193234,0.012920059,0.000653565,6.38e-10,0.263746494,2.5e-06,3.04e-06,0.03656587,0.001863235,0.000653565,0.292198206,0.030428769,0.000668362,0.124255473
18055,18055,0.021004733,0.004306795,0.0,0.00677064,0.681704898,2.88e-18,0.00019049,0.134700493,0.017246228,0.0,0.651724644,0.013831259,0.0,0.019620208
18060,18060,0.020893345,0.00947474,0.0,0.011953771,0.726637757,0.001294214,0.009524488,0.128088122,0.067214879,0.0,0.717101735,0.030428769,0.0,0.026159891
18073,18073,0.99908922,0.002584125,2.35e-07,5.2000000000000004e-37,0.001157432,5.79e-06,1.82e-06,0.012567902,0.000307548,2.35e-07,0.000977174,0.008298755,2.4e-07,0.019620208
18078,18078,0.020290497,0.007752092,2.65e-06,0.002818447,0.56481931,5.54e-05,0.000977896,0.011636946,0.029268444,2.65e-06,0.589238206,0.026279391,3.19e-06,0.013080526
18095,18095,0.99958744,0.000861172,0.0,0.0,0.0,1.15e-05,2.13e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.24197011
18105,18105,0.021296521,0.004306795,0.0,2.71e-05,0.353115744,2.88e-18,0.000169405,0.053276007,0.001478256,0.0,0.368845302,0.013831259,0.0,0.019620208
18109,18109,0.999371323,0.006890768,0.000206587,4.4e-09,0.27080256,6.26e-08,5.49e-05,0.049441504,0.002008953,0.000206587,0.302051354,0.024896266,0.000210457,0.013080526
18128,18128,0.000426887,0.007752092,2.17e-06,1.99e-07,0.326913298,7.5e-05,2.47e-05,0.082429918,0.002248117,2.17e-06,0.357386021,0.020746888,2.44e-06,0.045779104
