,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige
1047,0.9999736663600463,0.05263159410249256,0.001683630448246786,0.004586265331942063,9.728324649803438e-29,0.054706789476669695,0.001683630448246786,0.00479740702344931,4.762562412378389e-16,5.045548312506855e-16,0.0063913409466675505,0.05555555555555555
1048,0.9289443731620053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.755431908601815e-16,5.049624004837804e-16,0.0,0.0
1049,0.9486336624432956,0.15789478230747767,0.004612494496720419,0.06617754398568743,6.860153361301133e-25,0.20595872769427195,0.004612494496720419,0.06642228088256603,4.824519325575798e-16,5.016700879774815e-16,0.03718388158076536,0.05555555555555555
1050,0.9392410281742706,0.05263159410249256,0.005036899955973764,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.005036899955973764,0.0026167674678117636,4.775330790552469e-16,5.045400105513002e-16,0.002490190586609496,0.027777777777777776
1051,0.959008813899561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774025806009627e-16,5.049624004837804e-16,0.0,0.0
1052,0.9793895377961891,0.15789478230747767,0.03460536821604197,0.19410228489263393,9.698837522468738e-05,0.1765659776881073,0.03460536821604197,0.2096670692873939,4.787604468703773e-16,5.013313291343897e-16,0.044057506377778305,0.16666666666666666
1053,0.9492397397429211,0.1052631882049851,3.115415898694884e-05,0.006115020442589417,1.4702314038252076e-31,0.09857075042560834,3.115415898694884e-05,0.005233534935623527,4.775990959203554e-16,5.053731455810292e-16,0.004981778729160455,0.1388888888888889
1054,0.9490210999046843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.784039216815487e-16,5.049624004837804e-16,0.0,0.0
1055,0.9787964759737822,0.05263159410249256,1.557707949347442e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,1.557707949347442e-05,0.0026167674678117636,4.781207485650626e-16,5.042848827975967e-16,0.002490190586609496,0.05555555555555555
1056,0.9794970920497934,0.1052631882049851,0.19493782226832126,0.20343409607827168,9.698837522468738e-05,0.05671623680480016,0.19493782226832126,0.20358756517081622,4.80131960036972e-16,5.037343996775724e-16,0.00387364391811923,0.027777777777777776
1057,0.969410198100608,0.05263159410249256,0.00180955294714613,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.00180955294714613,0.0026167674678117636,4.746049666790533e-16,5.053212731331808e-16,0.002490190586609496,0.05555555555555555
1058,0.9796920215225545,0.3684211587174479,0.22422786189193425,0.20069804078099915,0.00019427244671530372,0.2222120856234609,0.22422786189193425,0.21262778412165367,4.815307669979267e-16,5.064338842084606e-16,0.02573910540030227,0.19444444444444445
