,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
175,0.958704879,0,1.18E-18,0,0,0.025074062,0.026509567,0,0.001738132,0.000743836,0,0,0,0.000743836,0
176,0.999382119,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.033597989
177,0.000820075,0,1.18E-18,0,0,0.017699441,0.019145805,0,0,0.000400468,0,0,0,0.000400468,0.257568302
178,0.958705283,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,1.23E-06,0,0,0,1.23E-06,0.022399492
179,0.958705384,0.002962907,1.18E-18,0,0.003200205,0,0,1.87E-81,0,1.01E-19,0,0.014554446,0,0.002808675,0.06719348
180,0.958705485,0,1.18E-18,0,0,0,0.001472424,0,0,0.000956801,0,0,0,0.000956801,0
181,0.958705586,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
182,0.958705787,0,1.18E-18,0,0,0,0.001472424,0,0,4.83E-09,0,0,0,0,0
183,0.958705888,0,1.18E-18,0,0,0.007374949,0.008836514,0,0.000869066,0.001257731,0,0,0,0.001257731,0.044796486
184,0.958705989,0,1.18E-18,0,0,0.004425101,0.00589101,0,0.001738132,0.001697551,0,0,0,0.001697551,0.033597989
185,0.95870609,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.044796486
186,0.9994702,0,1.18E-18,0,0,0.02802391,0.029455071,0,0,0.000902788,0,0,0,0.000902788,0.167980143
187,0.958706292,0.002166804,1.12E-07,0.002949696,0.001044731,0.013274669,0.013254795,2.11E-89,0,0.000510808,0.002992721,0.001759329,0.002949696,0.001938294,0.011200995
188,0.999382422,0.004815116,1.23E-18,3.32E-06,0.002351178,0.002950177,0.001472424,3.29E-48,0,1.01E-19,3.33E-06,0.056791129,3.32E-06,0.010960622,0.022399492
189,0.958706393,0,1.18E-18,0,0,0.002950177,0.004418257,0,0.000869066,5.36E-07,0,0,0,0,0
190,0.958706594,0.002166804,2.36E-07,0,0.001044731,0.001475253,0.001472424,2.11E-89,0,1.98E-06,0,0.002918886,0,0.000563278,0.033597989
191,0.958706695,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,8.41E-06,0,0,0,8.41E-06,0
192,0.958706494,0.002166804,0.002917914,0,0.001044731,0.004425101,0.004418257,2.11E-89,0.005214395,0.000443678,0,0.000159939,0,0.000474543,0.380751777
193,0.958706897,0.002166804,2.81E-07,0.003455358,0.001044731,0.042773175,0.042709866,2.11E-89,0,0.000825627,0.003456382,0.004398322,0.003455358,0.002939849,0.022399492
194,0.958706796,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,2.57E-06,0,0,0,0,0.011200995
195,0.958707099,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,2.14E-15,0,0,0,0,0.279965296
196,0.9587072,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,1.02E-19,0,0,0,0,0
197,0.958707301,0.002166804,0.000157784,0.009186196,0.001044731,0.005900025,0.00589101,2.11E-89,0,0.001543228,0.009188918,0.002199161,0.009186196,0.005331852,0.324759292
198,0.958707402,0,1.18E-18,0,0,0.002950177,0.004418257,0,0.000869066,0.000611118,0,0,0,0.000611118,0.055994983
199,0.999382623,0,1.18E-18,0,0,0.010324821,0.011782043,0,0.000869066,0.003765476,0,0,0,0.003765476,0
200,0.958707603,0,1.18E-18,0,0,0.042773175,0.044182619,0,0,0.025149907,0,0,0,0.025149907,0.044796486
201,0.958707704,0.00569869,5.03E-07,7.50E-06,0.003761882,0.002950177,0.001472424,2.21E-85,0,1.83E-09,7.50E-06,0.015074248,7.50E-06,0.002908985,0.537530925
202,0.958707805,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,4.86E-10,0,0,0,0,0.06719348
203,0.958708007,0.002166804,3.62E-05,0.00017951,0.001044731,0.002950177,0.002945505,2.11E-89,0,3.56E-05,0.000180406,0.000599771,0.00017951,0.000217286,0.022399492
204,0.958708108,0.002166804,1.88E-07,0.000219963,0.001044731,0.004425101,0.004418257,2.11E-89,0,3.25E-06,0.000219607,0.001279512,0.000219963,0.000331794,0.033597989
205,0.958708209,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.000869066,0.000270836,0,0,0,0.000270836,0.302362298
206,0.958708411,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.100789154
207,0.958708511,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.011200995
208,0.958708612,0,1.18E-18,0,0,0.002950177,0.004418257,0,0.001738132,7.11E-06,0,0,0,7.72E-06,0.011200995
209,0.999470301,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,7.04E-06,0,0,0,7.72E-06,0.089590656
210,0.958708814,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,1.11E-19,0,0,0,0,0.078392159
211,0.958708915,0.002648312,1.18E-18,0,0.001567097,0.001475253,0.001472424,3.29E-48,0.001738132,1.02E-19,0,0.055219328,0,0.010656066,0.089590656
212,0.999382926,0.002166804,1.19E-18,3.32E-06,0.001044731,0.002950177,0.002945505,2.11E-89,0,1.00E-19,3.33E-06,0.008756658,3.32E-06,0.001689835,0.190377137
213,0.958709016,0.004333608,0.000480915,0.001230445,0.002089929,0.029498834,0.027982319,4.24E-89,0.000869066,0.004575671,0.001188658,0.001239527,0.001230445,0.005257777,0.190377137
214,0.958708713,0.011544749,0.001596747,3.89E-05,0.03905068,0.002950177,0.001472424,1.81E-69,0,3.66E-05,5.48E-05,0.001839298,3.89E-05,0.000408955,0
215,0.95870952,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,2.52E-06,0,0,0,0,0.268766799
216,0.958709621,0,1.18E-18,0,0,0.011799745,0.013254795,0,0.000869066,0.000615748,0,0,0,0.000615748,0
217,0.958709722,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
218,0.958709924,0,1.18E-18,0,0,0,0.001472424,0,0,3.82E-07,0,0,0,0,0.022399492
219,0.958710025,0,1.18E-18,0,0,0,0.001472424,0,0.000869066,1.01E-19,0,0,0,0,0
220,0.958710126,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,0.000494605,0,0,0,0.000494605,0
221,0.958710227,0,1.18E-18,0,0,0,0.001472424,0,0,5.28E-06,0,0,0,7.72E-06,0.123186148
222,0.958710428,0.013217489,0.004647049,0.017782452,0.006269786,0.047197947,0.039764361,1.63E-87,0,0.015303188,0.017745571,0.003238764,0.017782452,0.0224329,0.167980143
223,0.958710529,0,1.18E-18,0,0,0,0.001472424,0,0.000869066,4.79E-10,0,0,0,0,0
224,0.999383229,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,8.41E-07,0,0,0,0,0.089590656
225,0.95871063,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,3.26E-08,0,0,0,0,0.044796486
226,0.958710832,0.004333608,1.74E-07,0,0.002089929,0.001475253,0,4.24E-89,0,1.01E-19,0,0.005118047,0,0.000987666,0
227,0.958710933,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,0.000406641,0,0,0,0.000406641,0.011200995
228,0.99938333,0.002166804,1.66E-05,0.001508559,0.001044731,0.001475253,0.001472424,2.11E-89,0,1.01E-19,0.00148793,0.001279512,0.001508559,0.000795534,0
229,0.958710731,0.002166804,7.78E-05,0,0.001044731,0,0,2.11E-89,0,1.01E-19,0,0.002199161,0,0.000424388,0
230,0.958711236,0.004593619,1.18E-18,2.49E-05,0.002612411,0.005900025,0.004418257,1.43E-85,0,9.92E-20,2.50E-05,0.024070815,2.49E-05,0.004652832,0.022399492
231,0.958711337,0,1.18E-18,0,0,0,0.001472424,0,0,2.82E-06,0,0,0,0,0.044796486
232,0.958711437,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.000869066,3.70E-07,0,0,0,0,0.022399492
233,0.958711538,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,6.78E-05,0,0,0,6.78E-05,0.011200995
234,0.958711639,0,1.18E-18,0,0,0.010324821,0.011782043,0,0,7.45E-06,0,0,0,7.72E-06,0.403148953
235,0.010413879,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,6.07E-05,0,0,0,6.07E-05,0.022399492
236,0.958711841,0,1.18E-18,0,0,0.014749593,0.0162003,0,0,0.011815724,0,0,0,0.011815724,0
237,0.958711942,0.004333608,1.19E-18,0,0.002089929,0.001475253,0,4.24E-89,0,1.01E-19,0,0.017513317,0,0.003379669,0.593523593
238,0.999383531,0.002166804,1.18E-18,3.32E-06,0.001044731,0.002950177,0.002945505,2.11E-89,0,1.01E-19,3.33E-06,0.008756658,3.32E-06,0.001689835,0
239,0.958712144,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
240,0.958712245,0.014595659,3.57E-07,2.49E-05,0.009404696,0.008849873,0.001472424,7.05E-81,0.000869066,6.23E-09,2.50E-05,0.041687292,2.49E-05,0.008053798,0
241,0.958712345,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,1.02E-19,0,0,0,0,0
242,0.958712446,0.004333608,0.000252075,0.000308454,0.002089929,0.026548986,0.025036814,4.24E-89,0,0.003533992,0.000305173,0.001439451,0.000308454,0.00392412,0
243,0.999383632,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,2.55E-05,0,0,0,2.55E-05,0
244,0.958712648,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,4.17E-05,0,0,0,4.17E-05,0.134384645
245,0.958712749,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
246,0.95871285,0.004550283,0.000108881,0.005646561,0.002089929,0.016224517,0.014727547,1.54E-87,0.167344779,0.01119959,0.005816838,0.006477528,0.005646561,0.014548395,0
247,0.01041277,0,1.18E-18,0,0,0.005900025,0.007363762,0,0.000869066,4.80E-07,0,0,0,0,0.123186148
248,0.958713052,0.002166804,9.81E-05,0.000199315,0.001044731,0.001475253,0.001472424,2.11E-89,0,0.000902788,9.02E-05,0.001479435,0.000199315,0.001241295,0.078392159
249,0.958713153,0.002623995,1.18E-18,0,0.002177017,0,0,2.54E-84,0,1.01E-19,0,0.025310342,0,0.004884316,0
250,0.958713254,0,1.18E-18,0,0,0.076696476,0.078055971,0,0,0.01731602,0,0,0,0.01731602,0.011200995
251,0.958713354,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
252,0.958713455,0.002166804,1.92E-07,4.51E-05,0.001044731,0.017699441,0.017673052,2.11E-89,0.006083461,0.000748466,4.51E-05,0.000879664,4.51E-05,0.000934733,0
253,0.958713556,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,0.000941369,0,0,0,0.000941369,0.627119091
254,0.999383834,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.000869066,6.02E-10,0,0,0,0,0.011200995
255,0.958713758,0.002166804,1.18E-18,2.66E-05,0.001044731,0.001475253,0.001472424,2.11E-89,0.000869066,0.001072543,2.66E-05,0.008756658,2.66E-05,0.002770094,0.156781646
256,0.958713859,0,1.18E-18,0,0,0,0.001472424,0,0.000869066,1.03E-19,0,0,0,0,0.011200995
257,0.95871396,0,1.18E-18,0,0,0.02064929,0.022091309,0,0,0.007811511,0,0,0,0.007811511,0.145583149
258,0.999383935,0,1.18E-18,0,0,0.005900025,0.007363762,0,0.000869066,0.000554019,0,0,0,0.000554019,0.022399492
259,0.958714162,0.002166804,5.67E-05,0.001934158,0.001044731,0.010324821,0.010309267,2.11E-89,0,1.86E-05,0.001938946,0.000439832,0.001934158,0.000812587,0.145583149
260,0.958714262,0.011804097,0.000362038,0.01331577,0.011069545,0.010324821,0.00589101,1.10E-79,0,0.003819489,0.013361867,0.007717055,0.01331577,0.01019302,0.291163793
261,0.958714363,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,0.000217595,0,0,0,0.000217595,0.022399492
262,0.958714464,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,1.78E-12,0,0,0,0,0.011200995
263,0.958714565,0,1.18E-18,0,0,0.041298251,0.042709866,0,0,0.016238769,0,0,0,0.016238769,0.033597989
264,0.958714666,0,1.18E-18,0,0,0,0.001472424,0,0.002607198,1.02E-19,0,0,0,0,0
265,0.958714767,0,1.18E-18,0,0,0.005900025,0.007363762,0,0.000869066,8.26E-08,0,0,0,0,0.044796486
266,0.958714868,0,1.18E-18,0,0,0,0.001472424,0,0.003476264,3.09E-05,0,0,0,3.09E-05,0.078392159
267,0.958714969,0,1.18E-18,0,0,0,0.001472424,0,0,2.91E-09,0,0,0,0,0.134384645
268,0.95871507,0.002166804,1.18E-18,0.002705293,0.001044731,0.004425101,0.004418257,2.11E-89,0,0.00145835,0.002706094,0.008756658,0.002705293,0.004138937,0.268766799
269,0.999384137,0,1.18E-18,0,0,0.011799745,0.013254795,0,0,0.000389665,0,0,0,0.000389665,0.022399492
270,0.958715171,0,1.18E-18,0,0,0.016224517,0.017673052,0,0,0.001867306,0,0,0,0.001867306,0.022399492
271,0.958715372,0.002166804,0.000718671,6.66E-06,0.001044731,0.004425101,0.004418257,2.11E-89,0,5.17E-17,6.66E-06,0.000639756,6.66E-06,0.000123458,0.033597989
272,0.030389681,0,1.18E-18,0,0,0,0.001472424,0,0,1.33E-07,0,0,0,0,0.055994983
273,0.958715473,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,3.19E-06,0,0,0,0,0.212774131
274,0.958715675,0.004838151,1.17E-18,0,0.030216594,0,0,1.06E-67,0.004779862,1.01E-19,0,0.063369018,0,0.012228769,0.268766799
275,0.958715776,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,1.15E-09,0,0,0,0,0.436744444
276,0.958715877,0,1.18E-18,0,0,0,0.001472424,0,0.000869066,1.01E-19,0,0,0,0,0.089590656
277,0.958715978,0.002166804,0.000201282,4.97E-06,0.001044731,0.002950177,0.002945505,2.11E-89,0,0.000704484,4.97E-06,0.001119573,4.97E-06,0.000925937,0.022399492
278,0.979100707,0,1.18E-18,0,0,0.017699441,0.019145805,0,0.001738132,0.007384345,0,0,0,0.007384345,0
279,0.958716179,0,1.18E-18,0,0,0.087020945,0.088365237,0,0,0.017050044,0,0,0,0.017050044,0.100789154
280,0.958716079,0.009317249,1.13E-10,1.16E-05,0.004179857,0.005900025,0.001472424,4.59E-87,0,1.43E-12,1.16E-05,0.017833195,1.16E-05,0.003449114,0.212774131
281,0.95871628,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.123186148
282,0.958716482,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.167980143
283,0.958716583,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,1.09E-19,0,0,0,0,0.011200995
284,0.010414081,0.002166804,0.000168591,1.66E-06,0.001044731,0.001475253,0.001472424,2.11E-89,0,9.08E-20,1.66E-06,0.000639756,1.66E-06,0.000123458,0.190377137
285,0.958716886,0,1.18E-18,0,0,0.079646324,0.081001475,0,0.001738132,0.029045246,0,0,0,0.029045246,0
286,0.958716987,0.013522422,1.19E-18,0,0.42896446,0,0,9.71E-12,0,1.01E-19,0,0.052038942,0,0.010042324,0.235171308
287,0.99938454,0,1.18E-18,0,0,0.712389471,0.712812955,0,0,1,0,0,0,1,0.111987651
288,0.958717188,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,0.000125001,0,0,0,0.000125001,0.011200995
289,0.958717289,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,0.003719179,0,0,0,0.003719179,0
290,0.95871739,0.012805798,0.001429238,0.029412682,0.006510939,0.023599138,0.017673052,8.43E-86,0,0.009119551,0.029674303,0.002998856,0.029412682,0.020516288,0.123186148
291,0.958717491,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0
292,0.999384641,0.002166804,1.18E-18,0.004550959,0.001044731,0.001475253,0.001472424,2.11E-89,0,1.01E-19,0.004552308,0.008756658,0.004550959,0.003356521,0.011200995
293,0.958717693,0.002166804,4.13E-05,0,0.001044731,0,0,2.11E-89,0,1.01E-19,0,0.000439832,0,8.49E-05,0.145583149
294,0.958717794,0,1.18E-18,0,0,0.067846908,0.069219433,0,0.000869066,0.04563101,0,0,0,0.04563101,0
295,0.958717895,0.002166804,4.59E-09,0.000164762,0.001044731,0.008849873,0.008836514,2.11E-89,0,3.46E-05,0.00016481,0.002199161,0.000164762,0.000519296,0.246369805
296,0.030389782,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,0.001149705,0,0,0,0.001149705,0.156781646
297,0.958718096,0.002166804,5.97E-05,0.002410323,0.001044731,0.008849873,0.008836514,2.11E-89,0,0.001597241,0.002453188,0.001759329,0.002410323,0.002827193,0.459141446
298,0.958718197,0.01112446,1.18E-18,0,0.205271292,0,0,1.35E-37,0,1.01E-19,0,0.105125484,0,0.02028681,0.36955328
299,0.999384742,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,1.77E-06,0,0,0,0,0.302362298
300,0.958718399,0,1.18E-18,0,0,0.008849873,0.010309267,0,0,5.22E-06,0,0,0,7.72E-06,0
301,0.9587185,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,0.002353422,0,0,0,0.002353422,0.044796486
302,0.979100807,0,1.18E-18,0,0,0,0.001472424,0,0,2.62E-10,0,0,0,0,0.302362298
303,0.958718702,0,1.18E-18,0,0,0.004425101,0.00589101,0,0,1.00E-19,0,0,0,0,0.111987651
304,0.958718803,0.011315252,9.73E-08,0.000125573,0.005497433,0.011799745,0.00589101,7.38E-83,0,4.31E-12,0.00012561,0.017553302,0.000125573,0.003433682,0.257568302
305,0.999470705,0.007172114,3.19E-06,3.32E-06,0.003134893,0.004425101,0.001472424,7.52E-86,0,4.02E-08,3.33E-06,0.016473714,3.32E-06,0.003179049,0.313560795
306,0.958719005,0.002166804,9.27E-05,0,0.001044731,0.002950177,0.002945505,2.11E-89,0,4.38E-06,0,0.000359863,0,7.72E-05,0
307,0.958718601,0,1.18E-18,0,0,0.007374949,0.008836514,0,0.000869066,0.004868884,0,0,0,0.004868884,0.06719348
308,0.958719206,0,1.18E-18,0,0,0,0.001472424,0,0,3.70E-05,0,0,0,3.70E-05,0
309,0.958719307,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,0.000229169,0,0,0,0.000229169,0.167980143
310,0.958719408,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.133652865,1.71E-09,0,0,0,0,0.022399492
311,0.958719509,0,1.18E-18,0,0,0,0.001472424,0,0,7.25E-19,0,0,0,0,0
312,0.958719711,0,1.18E-18,0,0,0.007374949,0.008836514,0,0,0.002746946,0,0,0,0.002746946,0.123186148
313,0.958719812,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,1.74E-05,0,0,0,1.74E-05,0.078392159
314,0.958719913,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,3.94E-05,0,0,0,3.94E-05,0.078392159
315,0.958720013,0,1.18E-18,0,0,0,0.001472424,0,0,2.61E-05,0,0,0,2.61E-05,0.246369805
316,0.958720215,0.007822157,0.000953726,6.87E-06,0.005144454,0.011799745,0.008836514,7.95E-86,0,0.002222248,6.83E-06,0.001879283,6.87E-06,0.002584907,0.044796486
317,0.958720316,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,4.35E-07,0,0,0,0,0.06719348
318,0.958720417,0.002166804,1.85E-05,0.007121409,0.001044731,0.032448706,0.0324006,2.11E-89,0.001738132,0.010446649,0.007039217,0.002199161,0.007121409,0.01346366,0.022399492
319,0.958720518,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.111987651
320,0.958720619,0.004333608,1.17E-18,3.32E-05,0.002089929,0.002950177,0.001472424,4.24E-89,0,1.06E-19,3.33E-05,0.017513317,3.32E-05,0.003395101,0.134384645
321,0.95872072,0,1.18E-18,0,0,0,0.001472424,0,0,1.30E-08,0,0,0,0,0.044796486
322,0.958720821,0,1.18E-18,0,0,0.013274669,0.014727547,0,0,0.00121915,0,0,0,0.00121915,0
323,0.979100908,0,1.18E-18,0,0,0.011799745,0.013254795,0,0,0.009606285,0,0,0,0.009606285,0.033597989
324,0.999385348,0,1.18E-18,0,0,0.0781714,0.079528723,0,0,0.048943857,0,0,0,0.048943857,0.212774131
325,0.999470806,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,2.15E-12,0,0,0,0,0.492736937
326,0.958721123,0,1.18E-18,0,0,0.02802391,0.029455071,0,0.000869066,0.022159903,0,0,0,0.022159903,0.06719348
327,0.958721325,0.004333608,1.38E-06,6.66E-05,0.002089929,0.004425101,0.002945505,4.24E-89,0,0.000423616,6.66E-05,0.003958489,6.66E-05,0.001211897,0.526332428
328,0.958721527,0.004333608,1.33E-18,0,0.002089929,0.001475253,0,4.24E-89,0,1.01E-19,0,0.010955819,0,0.002114222,0.134384645
329,0.958721628,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,0.003526276,0,0,0,0.003526276,0.033597989
330,0.958721729,0,1.18E-18,0,0,0.016224517,0.017673052,0,0,0.003750044,0,0,0,0.003750044,0
331,0.958721022,0,1.18E-18,0,0,0,0.001472424,0,0,6.94E-09,0,0,0,0,0.123186148
332,0.958721931,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,0.000555562,0,0,0,0.000555562,0.011200995
333,0.958722031,0,1.18E-18,0,0,0,0.001472424,0,0,4.33E-09,0,0,0,0,0.011200995
334,0.958722132,0,1.18E-18,0,0,0,0.001472424,0,0,2.44E-05,0,0,0,2.44E-05,0
335,0.958722233,0,1.18E-18,0,0,0,0.001472424,0,0,0.000358029,0,0,0,0.000358029,0.145583149
336,0.958722334,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,1.37E-18,0,0,0,0,0
337,0.958722435,0,1.18E-18,0,0,0,0.001472424,0,0.011587545,1.13E-09,0,0,0,0,0
338,0.958722536,0.002166804,1.65E-07,0,0.001044731,0.001475253,0.001472424,2.11E-89,0,9.88E-07,0,0.001279512,0,0.000246916,0.022399492
339,0.99938565,0,1.18E-18,0,0,0.11504455,0.11634758,0,0,0.026452006,0,0,0,0.026452006,0
340,0.958722738,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,2.99E-05,0,0,0,2.99E-05,0
341,0.958722637,0,1.18E-18,0,0,0.007374949,0.008836514,0,0,0.00467598,0,0,0,0.00467598,0.06719348
342,0.958722939,0,1.18E-18,0,0,0.036873478,0.038291609,0,0.000869066,0.008090141,0,0,0,0.008090141,0
343,0.030389983,0,1.18E-18,0,0,0.002950177,0.004418257,0,0.001738132,1.02E-19,0,0,0,0,0.022399492
344,0.999385751,0,1.18E-18,0,0,0.008849873,0.010309267,0,0,0.000613433,0,0,0,0.000613433,0.201575634
345,0.958723141,0.003391264,5.09E-17,0,0.004515752,0,0,8.15E-83,0,1.01E-19,0,0.012555209,0,0.002422868,0.06719348
346,0.000820781,0.005286999,1.37E-05,1.66E-06,0.004179857,0.002950177,0.001472424,2.87E-85,0.000869066,2.51E-09,1.66E-06,0.005437925,1.66E-06,0.001049395,0.044796486
347,0.958723343,0,1.18E-18,0,0,0.022124214,0.023564062,0,0.000869066,0.004143567,0,0,0,0.004143567,0.06719348
348,0.958723545,0,1.18E-18,0,0,0.001475253,0.002945505,0,0,9.91E-20,0,0,0,0,0.011200995
349,0.999385852,0,1.18E-18,0,0,0,0.001472424,0,0.000869066,1.02E-19,0,0,0,0,0.48153844
350,0.958723646,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,2.80E-06,0,0,0,0,0.246369805
351,0.958723242,0,1.18E-18,0,0,0.004425101,0.00589101,0,0.000869066,0.003248495,0,0,0,0.003248495,0.167980143
352,0.958723948,0,1.18E-18,0,0,0,0.001472424,0,0,9.65E-06,0,0,0,9.65E-06,0.201575634
353,0.958724049,0,1.18E-18,0,0,0,0.001472424,0,0.00738706,1.02E-19,0,0,0,0,0.022399492
354,0.958723444,0,1.18E-18,0,0,0.007374949,0.008836514,0,0.170417625,2.96E-06,0,0,0,0,0.044796486
355,0.958724251,0,1.18E-18,0,0,0,0.001472424,0,0.021360398,1.73E-09,0,0,0,0,0
356,0.958724352,0,1.18E-18,0,0,0,0.001472424,0,0.001738132,1.01E-19,0,0,0,0,1.970940254
357,0.958723747,0,1.18E-18,0,0,0,0.001472424,0,0.034791605,1.01E-19,0,0,0,0,0.212774131
358,0.958724554,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.188121968,1.01E-19,0,0,0,0,0.100789154
359,0.958724655,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.136840634,1.76E-06,0,0,0,0,0
360,0.958724756,0,1.18E-18,0,0,0,0.001472424,0,0.062844156,5.58E-05,0,0,0,5.58E-05,0
361,0.958724856,0,1.18E-18,0,0,0.022124214,0.023564062,0,0.428755686,0.001311744,0,0,0,0.001311744,0
362,0.958724957,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,0.000354171,0,0,0,0.000354171,0.593523593
363,0.958725058,0,1.18E-18,0,0,0,0.001472424,0,0.001738132,0.001851873,0,0,0,0.001851873,0.201575634
364,0.958725159,0.004596248,1.28E-05,3.78E-05,0.002089929,0.013274669,0.011782043,2.48E-48,0,0.000278553,3.79E-05,0.004238383,3.78E-05,0.001111124,0.022399492
365,0.95872526,0,1.18E-18,0,0,0.022124214,0.023564062,0,0.014556854,0.008769238,0,0,0,0.008769238,0
366,0.999386155,0,1.18E-18,0,0,0,0.001472424,0,0.002607198,1.01E-19,0,0,0,0,0
367,0.958725462,0,1.18E-18,0,0,0.035398554,0.036818857,0,0,0.036070559,0,0,0,0.036070559,0
368,0.958725361,0.004333608,0.000101587,0,0.002089929,0.002950177,0.001472424,4.24E-89,0.000869066,1.29E-06,0,0.002718962,0,0.000524697,0
369,0.958725563,0,1.18E-18,0,0,0.035398554,0.036818857,0,0.038919668,0.006489273,0,0,0,0.006489273,0.022399492
370,0.958725765,0,1.18E-18,0,0,0.004425101,0.00589101,0,0.000869066,0.004043257,0,0,0,0.004043257,0.011200995
371,0.958725664,0,1.18E-18,0,0,0,0.001472424,0,0,0.001296311,0,0,0,0.001296311,0
372,0.958725966,0.002166804,8.00E-07,0.006826439,0.001044731,0.032448706,0.0324006,2.11E-89,0.000869066,0.020109494,0.006828462,0.004398322,0.006826439,0.023458298,0.011200995
373,0.958725865,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,6.61E-05,0,0,0,6.61E-05,0.011200995
374,0.958726168,0,1.18E-18,0,0,0,0.001472424,0,0.00202782,0.000759268,0,0,0,0.000759268,0.201575634
375,0.958726269,0,1.18E-18,0,0,0,0.001472424,0,0.001738132,1.02E-19,0,0,0,0,0.011200995
376,0.95872637,0,1.18E-18,0,0,0,0.001472424,0,0.003476264,1.44E-05,0,0,0,1.44E-05,0.055994983
377,0.958726067,0,1.18E-18,0,0,0.005900025,0.007363762,0,0,1.52E-06,0,0,0,0,0.212774131
378,0.958726572,0,1.18E-18,0,0,0,0.001472424,0,0.008256126,1.01E-19,0,0,0,0,0.06719348
379,0.958726673,0,1.18E-18,0,0,0,0.001472424,0,0,1.21E-11,0,0,0,0,0
